ID,English_name,Vocalization_type,Quality,Date,X,Y,Clean_Time,Datetime,Date_String
237375,Canadian Cootamum,Song,A,4/25/2015,76,159,20:30,4/25/2015 20:30,4/25/2015 20:30
218671,Canadian Cootamum,Call,A,3/20/2015,25,146,20:00,3/20/2015 20:00,3/20/2015 20:00
217815,Canadian Cootamum,Call,A,2/8/2015,32,136,18:30,2/8/2015 18:30,2/8/2015 18:30
217766,Canadian Cootamum,Call,A,3/15/2015,38,142,6:30,3/15/2015 6:30,3/15/2015 6:30
166584,Canadian Cootamum,Call,A,2/8/2014,34,135,6:40,2/8/2014 6:40,2/8/2014 6:40
96745,Canadian Cootamum,Song,A,3/13/2012,124,122,20:00,3/13/2012 20:00,3/13/2012 20:00
96744,Canadian Cootamum,Song,A,3/13/2012,44,158,20:00,3/13/2012 20:00,3/13/2012 20:00
96743,Canadian Cootamum,Song,A,3/13/2012,35,149,20:00,3/13/2012 20:00,3/13/2012 20:00
96741,Canadian Cootamum,Song,A,3/13/2012,58,157,20:00,3/13/2012 20:00,3/13/2012 20:00
78342,Canadian Cootamum,Call,A,5/15/2011,31,137,21:38,5/15/2011 21:38,5/15/2011 21:38
77262,Canadian Cootamum,Song,A,2/17/2011,39,141,20:30,2/17/2011 20:30,2/17/2011 20:30
51754,Canadian Cootamum,Song,A,3/14/2009,28,114,21:00,3/14/2009 21:00,3/14/2009 21:00
31012,Canadian Cootamum,Song,A,4/10/2008,37,60,6:30,4/10/2008 6:30,4/10/2008 6:30
370196,Canadian Cootamum,Call,B,5/12/2017,13,127,20:00,5/12/2017 20:00,5/12/2017 20:00
358052,Canadian Cootamum,Call,B,3/5/2017,26,141,18:30,3/5/2017 18:30,3/5/2017 18:30
358026,Canadian Cootamum,Call,B,3/5/2017,30,146,18:21,3/5/2017 18:21,3/5/2017 18:21
325435,Canadian Cootamum,Call,B,5/14/2016,38,136,4:30,5/14/2016 4:30,5/14/2016 4:30
318915,Canadian Cootamum,Call,B,3/28/2015,33,137,19:00,3/28/2015 19:00,3/28/2015 19:00
313737,Canadian Cootamum,Song,B,4/22/2016,63,147,20:30,4/22/2016 20:30,4/22/2016 20:30
312946,Canadian Cootamum,Call,B,4/18/2016,36,135,19:30,4/18/2016 19:30,4/18/2016 19:30
308295,Canadian Cootamum,"Call, Song",B,3/23/2016,126,112,20:20,3/23/2016 20:20,3/23/2016 20:20
306856,Canadian Cootamum,Call,B,3/12/2016,33,135,18:15,3/12/2016 18:15,3/12/2016 18:15
306348,Canadian Cootamum,Call,B,5/28/2011,43,162,21:05,5/28/2011 21:05,5/28/2011 21:05
301714,Canadian Cootamum,Call,B,1/29/2016,32,134,18:00,1/29/2016 18:00,1/29/2016 18:00
272302,Canadian Cootamum,Call,B,2/10/2015,83,145,6:45,2/10/2015 6:45,2/10/2015 6:45
217832,Canadian Cootamum,Call,B,2/8/2015,30,144,18:35,2/8/2015 18:35,2/8/2015 18:35
217829,Canadian Cootamum,Call,B,2/8/2015,59,77,18:33,2/8/2015 18:33,2/8/2015 18:33
217817,Canadian Cootamum,Call,B,2/8/2015,30,128,18:30,2/8/2015 18:30,2/8/2015 18:30
216516,Canadian Cootamum,Call,B,2/2/2014,41,137,6:48,2/2/2014 6:48,2/2/2014 6:48
216509,Canadian Cootamum,Call,B,2/2/2014,32,136,6:48,2/2/2014 6:48,2/2/2014 6:48
202087,Canadian Cootamum,,B,11/10/2014,40,134,6:00,11/10/2014 6:00,11/10/2014 6:00
171997,Canadian Cootamum,"Call, Song",B,3/26/2014,138,109,20:15,3/26/2014 20:15,3/26/2014 20:15
171994,Canadian Cootamum,"Call, Song",B,3/26/2014,36,124,20:15,3/26/2014 20:15,3/26/2014 20:15
171991,Canadian Cootamum,"Call, Song",B,3/26/2014,38,135,20:15,3/26/2014 20:15,3/26/2014 20:15
167153,Canadian Cootamum,Song,B,2/7/2014,30,139,18:56,2/7/2014 18:56,2/7/2014 18:56
138068,Canadian Cootamum,Call,B,3/16/2013,100,130,6:21,3/16/2013 6:21,3/16/2013 6:21
138054,Canadian Cootamum,,B,3/11/2013,36,140,19:44,3/11/2013 19:44,3/11/2013 19:44
134501,Canadian Cootamum,Call,B,5/17/2013,23,144,20:40,5/17/2013 20:40,5/17/2013 20:40
133923,Canadian Cootamum,Call,B,5/16/2013,32,138,21:08,5/16/2013 21:08,5/16/2013 21:08
133048,Canadian Cootamum,Call,B,4/6/2012,34,138,20:27,4/6/2012 20:27,4/6/2012 20:27
125207,Canadian Cootamum,Call,B,3/16/2013,28,135,6:27,3/16/2013 6:27,3/16/2013 6:27
99969,Canadian Cootamum,Call,B,4/27/2012,26,149,20:52,4/27/2012 20:52,4/27/2012 20:52
93791,Canadian Cootamum,Call,B,1/29/2012,72,131,20:19,1/29/2012 20:19,1/29/2012 20:19
93789,Canadian Cootamum,Call,B,1/29/2012,53,94,20:19,1/29/2012 20:19,1/29/2012 20:19
45508,Canadian Cootamum,Call,B,3/16/2010,33,134,19:10,3/16/2010 19:10,3/16/2010 19:10
15173,Canadian Cootamum,Call,B,5/23/2007,38,139,20:58,5/23/2007 20:58,5/23/2007 20:58
15171,Canadian Cootamum,Call,B,5/23/2007,35,137,20:52,5/23/2007 20:52,5/23/2007 20:52
305896,Canadian Cootamum,Call,C,5/25/2011,75,140,21:03,5/25/2011 21:03,5/25/2011 21:03
301715,Canadian Cootamum,Call,C,1/29/2016,22,136,18:00,1/29/2016 18:00,1/29/2016 18:00
237821,Canadian Cootamum,Song,C,4/28/2015,24,124,10:00,4/28/2015 10:00,4/28/2015 10:00
236020,Canadian Cootamum,Call,C,4/14/2015,32,135,20:00,4/14/2015 20:00,4/14/2015 20:00
217831,Canadian Cootamum,Call,C,2/8/2015,36,134,18:35,2/8/2015 18:35,2/8/2015 18:35
217801,Canadian Cootamum,Call,C,2/8/2015,64,157,18:29,2/8/2015 18:29,2/8/2015 18:29
217792,Canadian Cootamum,Call,C,2/8/2015,31,134,18:28,2/8/2015 18:28,2/8/2015 18:28
181303,Canadian Cootamum,Call,C,5/31/2014,21,137,4:30,5/31/2014 4:30,5/31/2014 4:30
129225,Canadian Cootamum,Call,C,4/8/2013,36,139,19:45,4/8/2013 19:45,4/8/2013 19:45
93790,Canadian Cootamum,Call,C,1/29/2012,34,137,20:19,1/29/2012 20:19,1/29/2012 20:19
72511,Canadian Cootamum,Call,C,2/27/2011,39,126,2:24,2/27/2011 2:24,2/27/2011 2:24
55153,Canadian Cootamum,,C,4/2/2010,21,132,2:39,4/2/2010 2:39,4/2/2010 2:39
51755,Canadian Cootamum,Song,C,3/14/2009,73,156,21:00,3/14/2009 21:00,3/14/2009 21:00
45509,Canadian Cootamum,Song,C,3/16/2010,137,43,19:10,3/16/2010 19:10,3/16/2010 19:10
31861,Canadian Cootamum,,C,3/7/2009,38,144,18:34,3/7/2009 18:34,3/7/2009 18:34
312954,Canadian Cootamum,Call,D,4/18/2016,71,145,19:30,4/18/2016 19:30,4/18/2016 19:30
311816,Canadian Cootamum,Call,D,3/25/2016,40,129,6:30,3/25/2016 6:30,3/25/2016 6:30
217781,Canadian Cootamum,Call,D,2/8/2015,43,124,18:25,2/8/2015 18:25,2/8/2015 18:25
96742,Canadian Cootamum,Song,D,3/13/2012,24,135,20:00,3/13/2012 20:00,3/13/2012 20:00
75443,Canadian Cootamum,Song,D,3/24/2010,32,137,19:40,3/24/2010 19:40,3/24/2010 19:40
31011,Canadian Cootamum,,D,4/10/2008,30,129,6:30,4/10/2008 6:30,4/10/2008 6:30
31010,Canadian Cootamum,Song,D,4/10/2008,32,136,6:30,4/10/2008 6:30,4/10/2008 6:30
404839,Canadian Cootamum,Call,E,6/5/2017,50,134,20:00,6/5/2017 20:00,6/5/2017 20:00
397439,Carries Champagne Pipit,Call,,11/4/2017,137,158,11:00,11/4/2017 11:00,11/4/2017 11:00
397437,Carries Champagne Pipit,Call,,10/31/2017,138,46,13:00,10/31/2017 13:00,10/31/2017 13:00
397429,Carries Champagne Pipit,Call,,11/2/2017,138,46,13:00,11/2/2017 13:00,11/2/2017 13:00
405209,Carries Champagne Pipit,Call,A,6/20/2016,138,44,19:22,6/20/2016 19:22,6/20/2016 19:22
395909,Carries Champagne Pipit,Call,A,12/12/2017,139,49,11:00,12/12/2017 11:00,12/12/2017 11:00
392005,Carries Champagne Pipit,Call,A,11/5/2017,136,36,7:16,11/5/2017 7:16,11/5/2017 7:16
356568,Carries Champagne Pipit,Call,A,2/23/2017,145,51,15:00,2/23/2017 15:00,2/23/2017 15:00
353842,Carries Champagne Pipit,Call,A,10/4/2015,40,159,0:00,10/4/2015 0:00,10/4/2015 0:00
344102,Carries Champagne Pipit,Call,A,1/8/2010,155,37,7:00,1/8/2010 7:00,1/8/2010 7:00
340347,Carries Champagne Pipit,Call,A,10/22/2016,136,36,10:30,10/22/2016 10:30,10/22/2016 10:30
335836,Carries Champagne Pipit,Call,A,9/10/1988,121,44,8:00,9/10/1988 8:00,9/10/1988 8:00
334375,Carries Champagne Pipit,Call,A,9/11/2016,116,23,9:54,9/11/2016 9:54,9/11/2016 9:54
306883,Carries Champagne Pipit,Call,A,10/19/2015,134,39,10:30,10/19/2015 10:30,10/19/2015 10:30
306366,Carries Champagne Pipit,Call,A,3/5/2016,78,84,17:00,3/5/2016 17:00,3/5/2016 17:00
267497,Carries Champagne Pipit,Call,A,4/7/2015,138,48,9:00,4/7/2015 9:00,4/7/2015 9:00
256980,Carries Champagne Pipit,Call,A,10/8/2014,145,39,8:00,10/8/2014 8:00,10/8/2014 8:00
209669,Carries Champagne Pipit,Call,A,11/16/2013,135,70,7:57,11/16/2013 7:57,11/16/2013 7:57
197379,Carries Champagne Pipit,Call,A,4/17/2014,42,34,9:20,4/17/2014 9:20,4/17/2014 9:20
197378,Carries Champagne Pipit,Song,A,4/17/2014,119,58,9:20,4/17/2014 9:20,4/17/2014 9:20
162716,Carries Champagne Pipit,Call,A,6/9/2013,77,129,7:59,6/9/2013 7:59,6/9/2013 7:59
149851,Carries Champagne Pipit,Call,A,5/13/2013,140,43,10:15,5/13/2013 10:15,5/13/2013 10:15
97418,Carries Champagne Pipit,Call,A,1/8/2012,56,123,11:30,1/8/2012 11:30,1/8/2012 11:30
90049,Carries Champagne Pipit,Call,A,11/9/2011,144,62,0:00,11/9/2011 0:00,11/9/2011 0:00
65790,Carries Champagne Pipit,Call,A,9/26/2010,136,41,0:00,9/26/2010 0:00,9/26/2010 0:00
61943,Carries Champagne Pipit,Call,A,7/31/2010,135,43,17:00,7/31/2010 17:00,7/31/2010 17:00
405206,Carries Champagne Pipit,Call,B,6/20/2016,136,40,19:37,6/20/2016 19:37,6/20/2016 19:37
392818,Carries Champagne Pipit,Call,B,12/14/2014,67,166,12:37,12/14/2014 12:37,12/14/2014 12:37
391082,Carries Champagne Pipit,Call,B,10/28/2017,167,22,18:30,10/28/2017 18:30,10/28/2017 18:30
390051,Carries Champagne Pipit,Call,B,10/15/2017,149,49,10:00,10/15/2017 10:00,10/15/2017 10:00
380344,Carries Champagne Pipit,Call,B,5/12/2017,91,140,11:00,5/12/2017 11:00,5/12/2017 11:00
380150,Carries Champagne Pipit,Song,B,5/12/2017,28,137,11:00,5/12/2017 11:00,5/12/2017 11:00
367479,Carries Champagne Pipit,"Call, Song",B,5/2/2017,158,13,11:00,5/2/2017 11:00,5/2/2017 11:00
367477,Carries Champagne Pipit,"Call, Song",B,5/2/2017,142,47,10:00,5/2/2017 10:00,5/2/2017 10:00
358383,Carries Champagne Pipit,Call,B,6/2/2016,136,38,16:00,6/2/2016 16:00,6/2/2016 16:00
357183,Carries Champagne Pipit,Call,B,2/26/2017,146,46,16:00,2/26/2017 16:00,2/26/2017 16:00
345088,Carries Champagne Pipit,Call,B,12/4/2016,143,49,9:41,12/4/2016 9:41,12/4/2016 9:41
344100,Carries Champagne Pipit,Call,B,12/2/2015,137,29,11:00,12/2/2015 11:00,12/2/2015 11:00
338522,Carries Champagne Pipit,Call,B,10/15/2016,136,32,10:00,10/15/2016 10:00,10/15/2016 10:00
338521,Carries Champagne Pipit,Call,B,10/15/2016,91,125,10:15,10/15/2016 10:15,10/15/2016 10:15
337676,Carries Champagne Pipit,Call,B,10/1/2016,82,157,10:25,10/1/2016 10:25,10/1/2016 10:25
329257,Carries Champagne Pipit,Call,B,6/19/2016,147,38,11:00,6/19/2016 11:00,6/19/2016 11:00
303832,Carries Champagne Pipit,Call,B,12/25/2015,139,45,9:00,12/25/2015 9:00,12/25/2015 9:00
295504,Carries Champagne Pipit,Call,B,12/16/2015,149,48,8:30,12/16/2015 8:30,12/16/2015 8:30
267498,Carries Champagne Pipit,Call,B,4/7/2015,85,152,9:00,4/7/2015 9:00,4/7/2015 9:00
209947,Carries Champagne Pipit,Call,B,12/21/2013,143,44,7:30,12/21/2013 7:30,12/21/2013 7:30
198897,Carries Champagne Pipit,Call,B,11/2/2013,131,59,12:00,11/2/2013 12:00,11/2/2013 12:00
175348,Carries Champagne Pipit,Call,B,4/19/2014,49,62,12:00,4/19/2014 12:00,4/19/2014 12:00
113403,Carries Champagne Pipit,Song,B,7/1/2012,86,132,10:10,7/1/2012 10:10,7/1/2012 10:10
113402,Carries Champagne Pipit,Call,B,7/1/2012,146,26,10:00,7/1/2012 10:00,7/1/2012 10:00
101108,Carries Champagne Pipit,Call,B,10/15/2012,140,46,0:00,10/15/2012 0:00,10/15/2012 0:00
91419,Carries Champagne Pipit,Call,B,12/13/2011,140,38,10:12,12/13/2011 10:12,12/13/2011 10:12
91303,Carries Champagne Pipit,Call,B,12/4/2011,135,44,15:13,12/4/2011 15:13,12/4/2011 15:13
91300,Carries Champagne Pipit,Call,B,12/3/2011,121,44,15:17,12/3/2011 15:17,12/3/2011 15:17
91299,Carries Champagne Pipit,Call,B,12/3/2011,140,62,15:16,12/3/2011 15:16,12/3/2011 15:16
91298,Carries Champagne Pipit,Call,B,12/4/2011,147,59,15:09,12/4/2011 15:09,12/4/2011 15:09
91295,Carries Champagne Pipit,Call,B,12/9/2011,142,40,9:00,12/9/2011 9:00,12/9/2011 9:00
91294,Carries Champagne Pipit,Call,B,12/9/2011,71,67,9:00,12/9/2011 9:00,12/9/2011 9:00
91293,Carries Champagne Pipit,Call,B,12/9/2011,29,103,9:00,12/9/2011 9:00,12/9/2011 9:00
90340,Carries Champagne Pipit,Call,B,11/18/2011,34,137,9:00,11/18/2011 9:00,11/18/2011 9:00
61960,Carries Champagne Pipit,Call,B,8/6/2010,140,43,10:00,8/6/2010 10:00,8/6/2010 10:00
61959,Carries Champagne Pipit,Call,B,8/6/2010,128,115,10:00,8/6/2010 10:00,8/6/2010 10:00
61944,Carries Champagne Pipit,Call,B,7/31/2010,137,45,17:00,7/31/2010 17:00,7/31/2010 17:00
44798,Carries Champagne Pipit,Call,B,1/6/2010,139,44,0:00,1/6/2010 0:00,1/6/2010 0:00
44797,Carries Champagne Pipit,Call,B,1/6/2010,134,47,0:00,1/6/2010 0:00,1/6/2010 0:00
27256,Carries Champagne Pipit,Call,B,12/20/2008,148,65,6:00,12/20/2008 6:00,12/20/2008 6:00
24785,Carries Champagne Pipit,Call,B,11/29/2008,73,158,9:30,11/29/2008 9:30,11/29/2008 9:30
405185,Carries Champagne Pipit,Song,C,6/6/2016,141,41,9:43,6/6/2016 9:43,6/6/2016 9:43
395981,Carries Champagne Pipit,Call,C,12/12/2017,129,48,14:00,12/12/2017 14:00,12/12/2017 14:00
391081,Carries Champagne Pipit,Call,C,10/28/2017,107,106,15:30,10/28/2017 15:30,10/28/2017 15:30
391080,Carries Champagne Pipit,Call,C,10/28/2017,138,44,15:30,10/28/2017 15:30,10/28/2017 15:30
390542,Carries Champagne Pipit,Call,C,10/22/2017,134,52,17:00,10/22/2017 17:00,10/22/2017 17:00
358132,Carries Champagne Pipit,Call,C,2/1/2017,141,43,15:30,2/1/2017 15:30,2/1/2017 15:30
338753,Carries Champagne Pipit,Call,C,10/14/2016,140,41,13:20,10/14/2016 13:20,10/14/2016 13:20
338163,Carries Champagne Pipit,Call,C,10/15/2016,147,52,10:00,10/15/2016 10:00,10/15/2016 10:00
328304,Carries Champagne Pipit,Call,C,2/26/2016,131,39,16:00,2/26/2016 16:00,2/26/2016 16:00
321515,Carries Champagne Pipit,Call,C,10/11/2014,140,42,10:20,10/11/2014 10:20,10/11/2014 10:20
284667,Carries Champagne Pipit,Call,C,10/11/2015,137,44,9:00,10/11/2015 9:00,10/11/2015 9:00
267499,Carries Champagne Pipit,Call,C,5/11/2015,128,50,9:00,5/11/2015 9:00,5/11/2015 9:00
199204,Carries Champagne Pipit,Call,C,10/17/2014,137,46,10:00,10/17/2014 10:00,10/17/2014 10:00
158454,Carries Champagne Pipit,Call,C,12/5/2013,148,155,11:30,12/5/2013 11:30,12/5/2013 11:30
152409,Carries Champagne Pipit,Call,C,10/21/2013,152,36,10:30,10/21/2013 10:30,10/21/2013 10:30
149180,Carries Champagne Pipit,Call,C,9/28/2013,138,48,8:30,9/28/2013 8:30,9/28/2013 8:30
147774,Carries Champagne Pipit,Call,C,9/18/2013,48,66,8:30,9/18/2013 8:30,9/18/2013 8:30
142690,Carries Champagne Pipit,Call,C,10/9/2005,136,46,11:00,10/9/2005 11:00,10/9/2005 11:00
114327,Carries Champagne Pipit,Call,C,12/9/2012,139,43,10:30,12/9/2012 10:30,12/9/2012 10:30
112478,Carries Champagne Pipit,Call,C,10/26/2012,138,40,16:30,10/26/2012 16:30,10/26/2012 16:30
111932,Carries Champagne Pipit,Call,C,10/22/2012,67,140,9:00,10/22/2012 9:00,10/22/2012 9:00
110812,Carries Champagne Pipit,Call,C,10/6/2012,136,52,0:00,10/6/2012 0:00,10/6/2012 0:00
91301,Carries Champagne Pipit,Call,C,12/3/2011,142,54,15:24,12/3/2011 15:24,12/3/2011 15:24
91297,Carries Champagne Pipit,Call,C,12/4/2011,45,64,15:09,12/4/2011 15:09,12/4/2011 15:09
91296,Carries Champagne Pipit,Call,C,12/4/2011,157,152,15:08,12/4/2011 15:08,12/4/2011 15:08
65137,Carries Champagne Pipit,Call,C,11/7/2010,140,43,10:00,11/7/2010 10:00,11/7/2010 10:00
27259,Carries Champagne Pipit,Call,C,12/20/2008,132,52,6:00,12/20/2008 6:00,12/20/2008 6:00
27254,Carries Champagne Pipit,Call,C,12/20/2008,146,52,6:00,12/20/2008 6:00,12/20/2008 6:00
389842,Carries Champagne Pipit,Call,D,10/15/2017,128,47,9:45,10/15/2017 9:45,10/15/2017 9:45
386671,Carries Champagne Pipit,Call,D,9/18/2017,123,27,9:24,9/18/2017 9:24,9/18/2017 9:24
338754,Carries Champagne Pipit,Call,D,10/14/2016,119,53,13:21,10/14/2016 13:21,10/14/2016 13:21
336144,Carries Champagne Pipit,Call,D,9/23/2016,139,42,8:30,9/23/2016 8:30,9/23/2016 8:30
205464,Carries Champagne Pipit,Call,D,10/23/2014,147,36,7:30,10/23/2014 7:30,10/23/2014 7:30
166440,Carries Champagne Pipit,Call,D,10/9/2005,32,137,11:30,10/9/2005 11:30,10/9/2005 11:30
88610,Carries Champagne Pipit,Call,D,10/14/2011,141,56,9:04,10/14/2011 9:04,10/14/2011 9:04
386506,Carries Champagne Pipit,Call,E,9/16/2017,144,131,12:00,9/16/2017 12:00,9/16/2017 12:00
199143,Carries Champagne Pipit,Call,E,9/25/2014,135,43,8:45,9/25/2014 8:45,9/25/2014 8:45
180593,Carries Champagne Pipit,Call,E,10/13/2013,141,41,15:00,10/13/2013 15:00,10/13/2013 15:00
405293,Darkwing Sparrow,Song,A,4/17/2017,63,81,6:53,4/17/2017 6:53,4/17/2017 6:53
405292,Darkwing Sparrow,Song,A,4/17/2017,37,74,6:51,4/17/2017 6:51,4/17/2017 6:51
405237,Darkwing Sparrow,Song,A,4/8/2017,40,56,8:29,4/8/2017 8:29,4/8/2017 8:29
405192,Darkwing Sparrow,Song,A,4/18/2017,41,66,5:57,4/18/2017 5:57,4/18/2017 5:57
404159,Darkwing Sparrow,Call,A,1/27/2018,12,136,13:00,1/27/2018 13:00,1/27/2018 13:00
403458,Darkwing Sparrow,Call,A,2/24/2018,42,60,10:00,2/24/2018 10:00,2/24/2018 10:00
402357,Darkwing Sparrow,Call,A,2/9/2018,74,149,12:06,2/9/2018 12:06,2/9/2018 12:06
402356,Darkwing Sparrow,Call,A,2/9/2018,69,149,12:05,2/9/2018 12:05,2/9/2018 12:05
402355,Darkwing Sparrow,Call,A,2/9/2018,62,75,12:03,2/9/2018 12:03,2/9/2018 12:03
402159,Darkwing Sparrow,Call,A,2/7/2018,54,73,13:29,2/7/2018 13:29,2/7/2018 13:29
400941,Darkwing Sparrow,Song,A,1/4/2018,140,150,11:30,1/4/2018 11:30,1/4/2018 11:30
396464,Darkwing Sparrow,Call,A,12/10/2017,42,68,9:00,12/10/2017 9:00,12/10/2017 9:00
392775,Darkwing Sparrow,Call,A,1/8/2016,139,49,14:00,1/8/2016 14:00,1/8/2016 14:00
392772,Darkwing Sparrow,Call,A,4/21/2014,28,69,14:51,4/21/2014 14:51,4/21/2014 14:51
390512,Darkwing Sparrow,Call,A,10/22/2017,43,68,9:30,10/22/2017 9:30,10/22/2017 9:30
388579,Darkwing Sparrow,Call,A,9/23/2017,138,44,10:00,9/23/2017 10:00,9/23/2017 10:00
388296,Darkwing Sparrow,Song,A,9/30/2017,78,136,5:30,9/30/2017 5:30,9/30/2017 5:30
388295,Darkwing Sparrow,Song,A,9/30/2017,39,56,6:00,9/30/2017 6:00,9/30/2017 6:00
385838,Darkwing Sparrow,Call,A,6/12/2015,81,139,9:00,6/12/2015 9:00,6/12/2015 9:00
384567,Darkwing Sparrow,Song,A,4/14/2017,71,139,6:17,4/14/2017 6:17,4/14/2017 6:17
384539,Darkwing Sparrow,"Call, Song",A,8/5/2017,36,61,5:54,8/5/2017 5:54,8/5/2017 5:54
384490,Darkwing Sparrow,Call,A,3/26/2017,69,140,7:10,3/26/2017 7:10,3/26/2017 7:10
384488,Darkwing Sparrow,"Call, Song",A,3/26/2017,59,146,7:05,3/26/2017 7:05,3/26/2017 7:05
383538,Darkwing Sparrow,Song,A,1/25/2017,138,118,14:50,1/25/2017 14:50,1/25/2017 14:50
383533,Darkwing Sparrow,Call,A,10/2/2016,124,124,12:25,10/2/2016 12:25,10/2/2016 12:25
383292,Darkwing Sparrow,Call,A,8/5/2017,30,81,7:00,8/5/2017 7:00,8/5/2017 7:00
382524,Darkwing Sparrow,Call,A,7/26/2017,97,125,8:20,7/26/2017 8:20,7/26/2017 8:20
381853,Darkwing Sparrow,Call,A,7/29/2017,136,39,8:00,7/29/2017 8:00,7/29/2017 8:00
381202,Darkwing Sparrow,Call,A,4/11/2017,63,79,16:30,4/11/2017 16:30,4/11/2017 16:30
380358,Darkwing Sparrow,"Call, Song",A,6/4/2017,43,63,10:53,6/4/2017 10:53,6/4/2017 10:53
379470,Darkwing Sparrow,"Call, Song",A,7/3/2017,39,66,9:00,7/3/2017 9:00,7/3/2017 9:00
377560,Darkwing Sparrow,Call,A,6/27/2017,37,73,20:00,6/27/2017 20:00,6/27/2017 20:00
377559,Darkwing Sparrow,Call,A,6/27/2017,46,63,20:00,6/27/2017 20:00,6/27/2017 20:00
377232,Darkwing Sparrow,Song,A,3/3/2017,41,64,7:11,3/3/2017 7:11,3/3/2017 7:11
376566,Darkwing Sparrow,Call,A,6/17/2017,40,61,7:50,6/17/2017 7:50,6/17/2017 7:50
376476,Darkwing Sparrow,Call,A,6/18/2017,39,63,6:30,6/18/2017 6:30,6/18/2017 6:30
374569,Darkwing Sparrow,Call,A,4/28/2017,36,58,7:57,4/28/2017 7:57,4/28/2017 7:57
374320,Darkwing Sparrow,Call,A,5/27/2017,58,141,0:30,5/27/2017 0:30,5/27/2017 0:30
373844,Darkwing Sparrow,Call,A,6/5/2017,57,76,6:30,6/5/2017 6:30,6/5/2017 6:30
367543,Darkwing Sparrow,Call,A,5/3/2017,24,72,13:00,5/3/2017 13:00,5/3/2017 13:00
364541,Darkwing Sparrow,Call,A,9/24/2016,24,132,10:30,9/24/2016 10:30,9/24/2016 10:30
364247,Darkwing Sparrow,"Call, Song",A,3/24/2017,40,62,11:00,3/24/2017 11:00,3/24/2017 11:00
361303,Darkwing Sparrow,Call,A,3/25/2017,37,73,18:46,3/25/2017 18:46,3/25/2017 18:46
358971,Darkwing Sparrow,Call,A,3/11/2017,108,139,8:00,3/11/2017 8:00,3/11/2017 8:00
356114,Darkwing Sparrow,Call,A,2/18/2017,39,61,9:30,2/18/2017 9:30,2/18/2017 9:30
352024,Darkwing Sparrow,Call,A,12/29/2016,41,59,6:30,12/29/2016 6:30,12/29/2016 6:30
351547,Darkwing Sparrow,Song,A,1/20/2017,132,109,7:24,1/20/2017 7:24,1/20/2017 7:24
349815,Darkwing Sparrow,Song,A,6/30/2007,128,43,7:00,6/30/2007 7:00,6/30/2007 7:00
349814,Darkwing Sparrow,Song,A,5/20/2007,85,127,7:00,5/20/2007 7:00,5/20/2007 7:00
344336,Darkwing Sparrow,Call,A,5/7/2016,14,147,6:35,5/7/2016 6:35,5/7/2016 6:35
344330,Darkwing Sparrow,Song,A,5/5/2016,132,115,5:47,5/5/2016 5:47,5/5/2016 5:47
344328,Darkwing Sparrow,Song,A,5/5/2016,76,138,5:34,5/5/2016 5:34,5/5/2016 5:34
344319,Darkwing Sparrow,"Call, Song",A,3/12/2016,22,73,6:56,3/12/2016 6:56,3/12/2016 6:56
344306,Darkwing Sparrow,Call,A,6/7/2015,38,59,17:20,6/7/2015 17:20,6/7/2015 17:20
344302,Darkwing Sparrow,Call,A,6/7/2015,47,63,16:53,6/7/2015 16:53,6/7/2015 16:53
337609,Darkwing Sparrow,Call,A,8/13/2016,142,51,0:00,8/13/2016 0:00,8/13/2016 0:00
327002,Darkwing Sparrow,Call,A,6/2/2016,42,67,0:00,6/2/2016 0:00,6/2/2016 0:00
325716,Darkwing Sparrow,Song,A,4/6/2015,70,180,11:43,4/6/2015 11:43,4/6/2015 11:43
325709,Darkwing Sparrow,"Call, Song",A,2/22/2015,65,77,11:31,2/22/2015 11:31,2/22/2015 11:31
324840,Darkwing Sparrow,"Call, Song",A,6/25/2016,82,135,10:15,6/25/2016 10:15,6/25/2016 10:15
303718,Darkwing Sparrow,Call,A,2/7/2016,77,141,14:36,2/7/2016 14:36,2/7/2016 14:36
281740,Darkwing Sparrow,Call,A,5/12/2007,78,135,20:35,5/12/2007 20:35,5/12/2007 20:35
281739,Darkwing Sparrow,Song,A,2/4/2007,83,136,8:30,2/4/2007 8:30,2/4/2007 8:30
281738,Darkwing Sparrow,Song,A,2/4/2007,144,158,8:20,2/4/2007 8:20,2/4/2007 8:20
264941,Darkwing Sparrow,Call,A,6/2/2014,57,125,5:30,6/2/2014 5:30,6/2/2014 5:30
253313,Darkwing Sparrow,Song,A,6/21/2015,57,151,7:00,6/21/2015 7:00,6/21/2015 7:00
246976,Darkwing Sparrow,,A,5/19/2015,75,158,11:00,5/19/2015 11:00,5/19/2015 11:00
245732,Darkwing Sparrow,Song,A,5/24/2015,91,142,10:00,5/24/2015 10:00,5/24/2015 10:00
240216,Darkwing Sparrow,Song,A,4/28/2015,136,39,6:00,4/28/2015 6:00,4/28/2015 6:00
240215,Darkwing Sparrow,Song,A,4/28/2015,70,154,6:00,4/28/2015 6:00,4/28/2015 6:00
239375,Darkwing Sparrow,"Call, Song",A,4/28/2015,72,134,7:02,4/28/2015 7:02,4/28/2015 7:02
237290,Darkwing Sparrow,Call,A,4/25/2015,72,151,8:30,4/25/2015 8:30,4/25/2015 8:30
237289,Darkwing Sparrow,Call,A,4/25/2015,84,153,8:30,4/25/2015 8:30,4/25/2015 8:30
